reactor,run,echem,rep,minutes,E,t,electrode,current,exp
transfer,1,GC,7,970.9,-0.145,48.666626,i1,8.9066693e-10,1
transfer,1,GC,7,970.9,-0.146,48.999958,i1,9.8995934e-10,1
transfer,1,GC,7,970.9,-0.147,49.33329,i1,1.0195953e-9,1
transfer,1,GC,7,970.9,-0.148,49.666622,i1,1.0390863e-9,1
transfer,1,GC,7,970.9,-0.149,49.999954,i1,1.0727162e-9,1
transfer,1,GC,7,970.9,-0.15,50.333286,i1,1.0941245e-9,1
transfer,1,GC,7,970.9,-0.151,50.666618,i1,1.1272752e-9,1
transfer,1,GC,7,970.9,-0.152,50.99995,i1,1.154994e-9,1
transfer,1,GC,7,970.9,-0.153,51.333282,i1,1.1796772e-9,1
transfer,1,GC,7,970.9,-0.154,51.666615,i1,1.2170617e-9,1
transfer,1,GC,7,970.9,-0.155,51.999947,i1,1.260597e-9,1
transfer,1,GC,7,970.9,-0.156,52.333279,i1,1.3100434e-9,1
transfer,1,GC,7,970.9,-0.157,52.666611,i1,1.3772236e-9,1
transfer,1,GC,7,970.9,-0.158,52.999943,i1,1.4314629e-9,1
transfer,1,GC,7,970.9,-0.159,53.333275,i1,1.4992821e-9,1
transfer,1,GC,7,970.9,-0.16,53.666607,i1,1.5256429e-9,1
transfer,1,GC,7,970.9,-0.161,53.999939,i1,1.5542404e-9,1
transfer,1,GC,7,970.9,-0.162,54.333271,i1,1.5962579e-9,1
transfer,1,GC,7,970.9,-0.163,54.666603,i1,1.621181e-9,1
transfer,1,GC,7,970.9,-0.164,54.999935,i1,1.6484203e-9,1
transfer,1,GC,7,970.9,-0.165,55.333267,i1,1.674222e-9,1
transfer,1,GC,7,970.9,-0.166,55.666599,i1,1.6798936e-9,1
transfer,1,GC,7,970.9,-0.167,55.999931,i1,1.7292602e-9,1
transfer,1,GC,7,970.9,-0.168,56.333263,i1,1.8204845e-9,1
transfer,1,GC,7,970.9,-0.169,56.666595,i1,1.8575496e-9,1
transfer,1,GC,7,970.9,-0.17,56.999928,i1,1.9411053e-9,1
transfer,1,GC,7,970.9,-0.171,57.33326,i1,1.9976611e-9,1
transfer,1,GC,7,970.9,-0.172,57.666592,i1,2.0470279e-9,1
transfer,1,GC,7,970.9,-0.173,57.999924,i1,2.0766637e-9,1
transfer,1,GC,7,970.9,-0.174,58.333256,i1,2.1079771e-9,1
transfer,1,GC,7,970.9,-0.175,58.666588,i1,2.1472788e-9,1
transfer,1,GC,7,970.9,-0.176,58.99992,i1,2.2035151e-9,1
transfer,1,GC,7,970.9,-0.177,59.333252,i1,2.3934728e-9,1
transfer,1,GC,7,970.9,-0.178,59.666584,i1,2.4702385e-9,1
transfer,1,GC,7,970.9,-0.179,59.999916,i1,2.4525848e-9,1
transfer,1,GC,7,970.9,-0.18,60.333248,i1,2.5142533e-9,1
transfer,1,GC,7,970.9,-0.181,60.66658,i1,2.5651374e-9,1
transfer,1,GC,7,970.9,-0.182,60.999912,i1,2.602522e-9,1
transfer,1,GC,7,970.9,-0.183,61.333244,i1,2.6355929e-9,1
transfer,1,GC,7,970.9,-0.184,61.666576,i1,2.6804858e-9,1
transfer,1,GC,7,970.9,-0.185,61.999908,i1,2.7530183e-9,1
transfer,1,GC,7,970.9,-0.186,62.333241,i1,2.8630944e-9,1
transfer,1,GC,7,970.9,-0.187,62.666573,i1,2.9800407e-9,1
transfer,1,GC,7,970.9,-0.188,62.999905,i1,3.0244547e-9,1
transfer,1,GC,7,970.9,-0.189,63.333237,i1,3.0832472e-9,1
transfer,1,GC,7,970.9,-0.19,63.666569,i1,3.1264629e-9,1
transfer,1,GC,7,970.9,-0.191,63.999901,i1,3.1323741e-9,1
transfer,1,GC,7,970.9,-0.192,64.333237,i1,3.2890213e-9,1
transfer,1,GC,7,970.9,-0.193,64.666573,i1,3.4529377e-9,1
transfer,1,GC,7,970.9,-0.194,64.999908,i1,3.5857801e-9,1
transfer,1,GC,7,970.9,-0.195,65.333244,i1,3.6161349e-9,1
transfer,1,GC,7,970.9,-0.196,65.66658,i1,3.6670991e-9,1
transfer,1,GC,7,970.9,-0.197,65.999916,i1,3.8522638e-9,1
transfer,1,GC,7,970.9,-0.198,66.333252,i1,3.9671333e-9,1
transfer,1,GC,7,970.9,-0.199,66.666588,i1,4.05652e-9,1
transfer,1,GC,7,970.9,-0.2,66.999924,i1,4.1351234e-9,1
transfer,1,GC,7,970.9,-0.201,67.33326,i1,4.2856994e-9,1
transfer,1,GC,7,970.9,-0.202,67.666595,i1,4.4759765e-9,1
transfer,1,GC,7,970.9,-0.203,67.999931,i1,4.5775859e-9,1
transfer,1,GC,7,970.9,-0.204,68.333267,i1,4.6636979e-9,1
transfer,1,GC,7,970.9,-0.205,68.666603,i1,4.8344835e-9,1
transfer,1,GC,7,970.9,-0.206,68.999939,i1,5.01853e-9,1
transfer,1,GC,7,970.9,-0.207,69.333275,i1,5.1868398e-9,1
transfer,1,GC,7,970.9,-0.208,69.666611,i1,5.5174683e-9,1
transfer,1,GC,7,970.9,-0.209,69.999947,i1,5.56332e-9,1
transfer,1,GC,7,970.9,-0.21,70.333282,i1,5.7620646e-9,1
transfer,1,GC,7,970.9,-0.211,70.666618,i1,5.9542589e-9,1
transfer,1,GC,7,970.9,-0.212,70.999954,i1,6.1014003e-9,1
transfer,1,GC,7,970.9,-0.213,71.33329,i1,6.4364216e-9,1
transfer,1,GC,7,970.9,-0.214,71.666626,i1,6.6051311e-9,1
transfer,1,GC,7,970.9,-0.215,71.999962,i1,6.927372e-9,1
transfer,1,GC,7,970.9,-0.216,72.333298,i1,7.1021522e-9,1
transfer,1,GC,7,970.9,-0.217,72.666634,i1,7.404902e-9,1
transfer,1,GC,7,970.9,-0.218,72.999969,i1,7.6038065e-9,1
transfer,1,GC,7,970.9,-0.219,73.333305,i1,7.9560829e-9,1
transfer,1,GC,7,970.9,-0.22,73.666641,i1,8.2676994e-9,1
transfer,1,GC,7,970.9,-0.221,73.999977,i1,8.5699705e-9,1
transfer,1,GC,7,970.9,-0.222,74.333313,i1,8.8412468e-9,1
transfer,1,GC,7,970.9,-0.223,74.666649,i1,9.324209e-9,1
transfer,1,GC,7,970.9,-0.224,74.999985,i1,9.5421244e-9,1
transfer,1,GC,7,970.9,-0.225,75.333321,i1,9.985146e-9,1
transfer,1,GC,7,970.9,-0.226,75.666656,i1,1.0450774e-8,1
transfer,1,GC,7,970.9,-0.227,75.999992,i1,1.084355e-8,1
transfer,1,GC,7,970.9,-0.228,76.333328,i1,1.1289207e-8,1
transfer,1,GC,7,970.9,-0.229,76.666664,i1,1.1674475e-8,1
transfer,1,GC,7,970.9,-0.23,77,i1,1.2103996e-8,1
transfer,1,GC,7,970.9,-0.231,77.333336,i1,1.2617952e-8,1
transfer,1,GC,7,970.9,-0.232,77.666672,i1,1.3111538e-8,1
transfer,1,GC,7,970.9,-0.233,78.000008,i1,1.3596337e-8,1
transfer,1,GC,7,970.9,-0.234,78.333344,i1,1.4141287e-8,1
transfer,1,GC,7,970.9,-0.235,78.666679,i1,1.4710361e-8,1
transfer,1,GC,7,970.9,-0.236,79.000015,i1,1.5263618e-8,1
transfer,1,GC,7,970.9,-0.237,79.333351,i1,1.5831414e-8,1
transfer,1,GC,7,970.9,-0.238,79.666687,i1,1.6401447e-8,1
transfer,1,GC,7,970.9,-0.239,80.000023,i1,1.7055275e-8,1
transfer,1,GC,7,970.9,-0.24,80.333359,i1,1.764991e-8,1
transfer,1,GC,7,970.9,-0.241,80.666695,i1,1.8290958e-8,1
transfer,1,GC,7,970.9,-0.242,81.000031,i1,1.8953491e-8,1
transfer,1,GC,7,970.9,-0.243,81.333366,i1,1.9548848e-8,1
transfer,1,GC,7,970.9,-0.244,81.666702,i1,2.0240218e-8,1
transfer,1,GC,7,970.9,-0.245,82.000038,i1,2.0910264e-8,1
transfer,1,GC,7,970.9,-0.246,82.333374,i1,2.1617533e-8,1
transfer,1,GC,7,970.9,-0.247,82.66671,i1,2.225091e-8,1
transfer,1,GC,7,970.9,-0.248,83.000046,i1,2.2970641e-8,1
transfer,1,GC,7,970.9,-0.249,83.333382,i1,2.3653705e-8,1
transfer,1,GC,7,970.9,-0.25,83.666718,i1,2.434308e-8,1
transfer,1,GC,7,970.9,-0.251,84.000053,i1,2.507551e-8,1
transfer,1,GC,7,970.9,-0.252,84.333389,i1,2.5737965e-8,1
transfer,1,GC,7,970.9,-0.253,84.666725,i1,2.6448429e-8,1
transfer,1,GC,7,970.9,-0.254,85.000061,i1,2.7096267e-8,1
transfer,1,GC,7,970.9,-0.255,85.333397,i1,2.7863527e-8,1
transfer,1,GC,7,970.9,-0.256,85.666733,i1,2.8632304e-8,1
transfer,1,GC,7,970.9,-0.257,86.000069,i1,2.9302027e-8,1
transfer,1,GC,7,970.9,-0.258,86.333405,i1,3.0031984e-8,1
transfer,1,GC,7,970.9,-0.259,86.66674,i1,3.0663603e-8,1
transfer,1,GC,7,970.9,-0.26,87.000076,i1,3.1287875e-8,1
transfer,1,GC,7,970.9,-0.261,87.333412,i1,3.1958237e-8,1
transfer,1,GC,7,970.9,-0.262,87.666748,i1,3.2519882e-8,1
transfer,1,GC,7,970.9,-0.263,88.000084,i1,3.3153899e-8,1
transfer,1,GC,7,970.9,-0.264,88.33342,i1,3.3800539e-8,1
transfer,1,GC,7,970.9,-0.265,88.666756,i1,3.4384311e-8,1
transfer,1,GC,7,970.9,-0.266,89.000092,i1,3.4911288e-8,1
transfer,1,GC,7,970.9,-0.267,89.333427,i1,3.5438905e-8,1
transfer,1,GC,7,970.9,-0.268,89.666763,i1,3.5988169e-8,1
transfer,1,GC,7,970.9,-0.269,90.000099,i1,3.649669e-8,1
transfer,1,GC,7,970.9,-0.27,90.333435,i1,3.7010647e-8,1
transfer,1,GC,7,970.9,-0.271,90.666771,i1,3.7536108e-8,1
transfer,1,GC,7,970.9,-0.272,91.000107,i1,3.8025536e-8,1
transfer,1,GC,7,970.9,-0.273,91.333443,i1,3.8443638e-8,1
transfer,1,GC,7,970.9,-0.274,91.666779,i1,3.8902716e-8,1
transfer,1,GC,7,970.9,-0.275,92.000114,i1,3.9339184e-8,1
transfer,1,GC,7,970.9,-0.276,92.33345,i1,3.9782524e-8,1
transfer,1,GC,7,970.9,-0.277,92.666786,i1,4.021868e-8,1
transfer,1,GC,7,970.9,-0.278,93.000122,i1,4.0530534e-8,1
transfer,1,GC,7,970.9,-0.279,93.333458,i1,4.088816e-8,1
transfer,1,GC,7,970.9,-0.28,93.666794,i1,4.1297795e-8,1
transfer,1,GC,7,970.9,-0.281,94.00013,i1,4.167012e-8,1
transfer,1,GC,7,970.9,-0.282,94.333466,i1,4.1971912e-8,1
transfer,1,GC,7,970.9,-0.283,94.666801,i1,4.2288161e-8,1
transfer,1,GC,7,970.9,-0.284,95.000137,i1,4.2627097e-8,1
transfer,1,GC,7,970.9,-0.285,95.333473,i1,4.2842057e-8,1
transfer,1,GC,7,970.9,-0.286,95.666809,i1,4.320232e-8,1
transfer,1,GC,7,970.9,-0.287,96.000145,i1,4.3472721e-8,1
transfer,1,GC,7,970.9,-0.288,96.333481,i1,4.3752063e-8,1
transfer,1,GC,7,970.9,-0.289,96.666817,i1,4.398931e-8,1
transfer,1,GC,7,970.9,-0.29,97.000153,i1,4.425188e-8,1
transfer,1,GC,7,970.9,-0.291,97.333488,i1,4.4474827e-8,1
transfer,1,GC,7,970.9,-0.292,97.666824,i1,4.4722221e-8,1
transfer,1,GC,7,970.9,-0.293,98.00016,i1,4.490435e-8,1
transfer,1,GC,7,970.9,-0.294,98.333496,i1,4.5181061e-8,1
transfer,1,GC,7,970.9,-0.295,98.666832,i1,4.5304635e-8,1
transfer,1,GC,7,970.9,-0.296,99.000168,i1,4.5621366e-8,1
transfer,1,GC,7,970.9,-0.297,99.333504,i1,4.5760199e-8,1
transfer,1,GC,7,970.9,-0.298,99.66684,i1,4.5925713e-8,1
transfer,1,GC,7,970.9,-0.299,100.00018,i1,4.6155613e-8,1
transfer,1,GC,7,970.9,-0.3,100.33351,i1,4.6270319e-8,1
transfer,1,GC,7,970.9,-0.301,100.66685,i1,4.6520508e-8,1
transfer,1,GC,7,970.9,-0.302,101.00018,i1,4.6668369e-8,1
transfer,1,GC,7,970.9,-0.303,101.33352,i1,4.6766701e-8,1
transfer,1,GC,7,970.9,-0.304,101.66685,i1,4.7023203e-8,1
transfer,1,GC,7,970.9,-0.305,102.00019,i1,4.7136233e-8,1
transfer,1,GC,7,970.9,-0.306,102.33353,i1,4.7234327e-8,1
transfer,1,GC,7,970.9,-0.307,102.66686,i1,4.7404232e-8,1
transfer,1,GC,7,970.9,-0.308,103.0002,i1,4.7608488e-8,1
transfer,1,GC,7,970.9,-0.309,103.33353,i1,4.7704827e-8,1
transfer,1,GC,7,970.9,-0.31,103.66687,i1,4.7776162e-8,1
transfer,1,GC,7,970.9,-0.311,104.00021,i1,4.7989843e-8,1
transfer,1,GC,7,970.9,-0.312,104.33354,i1,4.8125163e-8,1
transfer,1,GC,7,970.9,-0.313,104.66688,i1,4.8203045e-8,1
transfer,1,GC,7,970.9,-0.314,105.00021,i1,4.8336126e-8,1
transfer,1,GC,7,970.9,-0.315,105.33355,i1,4.8518579e-8,1
transfer,1,GC,7,970.9,-0.316,105.66689,i1,4.8629612e-8,1
transfer,1,GC,7,970.9,-0.317,106.00022,i1,4.8693916e-8,1
transfer,1,GC,7,970.9,-0.318,106.33356,i1,4.8780027e-8,1
transfer,1,GC,7,970.9,-0.319,106.66689,i1,4.898876e-8,1
transfer,1,GC,7,970.9,-0.32,107.00023,i1,4.9087973e-8,1
transfer,1,GC,7,970.9,-0.321,107.33356,i1,4.9168811e-8,1
transfer,1,GC,7,970.9,-0.322,107.6669,i1,4.927098e-8,1
transfer,1,GC,7,970.9,-0.323,108.00024,i1,4.9297981e-8,1
transfer,1,GC,7,970.9,-0.324,108.33357,i1,4.9499199e-8,1
transfer,1,GC,7,970.9,-0.325,108.66691,i1,4.9608399e-8,1
transfer,1,GC,7,970.9,-0.326,109.00024,i1,4.9665275e-8,1
transfer,1,GC,7,970.9,-0.327,109.33358,i1,4.9726943e-8,1
transfer,1,GC,7,970.9,-0.328,109.66692,i1,4.9873766e-8,1
transfer,1,GC,7,970.9,-0.329,110.00025,i1,5.0005244e-8,1
transfer,1,GC,7,970.9,-0.33,110.33359,i1,5.0083852e-8,1
transfer,1,GC,7,970.9,-0.331,110.66692,i1,5.0147438e-8,1
transfer,1,GC,7,970.9,-0.332,111.00026,i1,5.0193371e-8,1
transfer,1,GC,7,970.9,-0.333,111.3336,i1,5.0327884e-8,1
transfer,1,GC,7,970.9,-0.334,111.66693,i1,5.0426145e-8,1
transfer,1,GC,7,970.9,-0.335,112.00027,i1,5.0546205e-8,1
transfer,1,GC,7,970.9,-0.336,112.3336,i1,5.060404e-8,1
transfer,1,GC,7,970.9,-0.337,112.66694,i1,5.064733e-8,1
transfer,1,GC,7,970.9,-0.338,113.00027,i1,5.0694705e-8,1
transfer,1,GC,7,970.9,-0.339,113.33361,i1,5.0807419e-8,1
transfer,1,GC,7,970.9,-0.34,113.66695,i1,5.0929152e-8,1
transfer,1,GC,7,970.9,-0.341,114.00028,i1,5.1019182e-8,1
transfer,1,GC,7,970.9,-0.342,114.33362,i1,5.106088e-8,1
transfer,1,GC,7,970.9,-0.343,114.66695,i1,5.112231e-8,1
transfer,1,GC,7,970.9,-0.344,115.00029,i1,5.1158732e-8,1
transfer,1,GC,7,970.9,-0.345,115.33363,i1,5.1212091e-8,1
transfer,1,GC,7,970.9,-0.346,115.66696,i1,5.1298844e-8,1
transfer,1,GC,7,970.9,-0.347,116.0003,i1,5.1416748e-8,1
transfer,1,GC,7,970.9,-0.348,116.33363,i1,5.149839e-8,1
transfer,1,GC,7,970.9,-0.349,116.66697,i1,5.1554384e-8,1
transfer,1,GC,7,970.9,-0.35,117.00031,i1,5.1591851e-8,1
transfer,1,GC,7,970.9,-0.351,117.33364,i1,5.163778e-8,1
transfer,1,GC,7,970.9,-0.352,117.66698,i1,5.1662543e-8,1
transfer,1,GC,7,970.9,-0.353,118.00031,i1,5.1711513e-8,1
transfer,1,GC,7,970.9,-0.354,118.33365,i1,5.1881262e-8,1
transfer,1,GC,7,970.9,-0.355,118.66698,i1,5.1963855e-8,1
transfer,1,GC,7,970.9,-0.356,119.00032,i1,5.1989659e-8,1
transfer,1,GC,7,970.9,-0.357,119.33366,i1,5.2061232e-8,1
transfer,1,GC,7,970.9,-0.358,119.66699,i1,5.2091426e-8,1
transfer,1,GC,7,970.9,-0.359,120.00033,i1,5.2128172e-8,1
transfer,1,GC,7,970.9,-0.36,120.33366,i1,5.2160765e-8,1
transfer,1,GC,7,970.9,-0.361,120.667,i1,5.2219715e-8,1
transfer,1,GC,7,970.9,-0.362,121.00034,i1,5.2332027e-8,1
transfer,1,GC,7,970.9,-0.363,121.33367,i1,5.2421893e-8,1
transfer,1,GC,7,970.9,-0.364,121.66701,i1,5.2501136e-8,1
transfer,1,GC,7,970.9,-0.365,122.00034,i1,5.2557613e-8,1
transfer,1,GC,7,970.9,-0.366,122.33368,i1,5.2591087e-8,1
transfer,1,GC,7,970.9,-0.367,122.66702,i1,5.2628387e-8,1
transfer,1,GC,7,970.9,-0.368,123.00035,i1,5.2656265e-8,1
transfer,1,GC,7,970.9,-0.369,123.33369,i1,5.2733434e-8,1
transfer,1,GC,7,970.9,-0.37,123.66702,i1,5.2905019e-8,1
transfer,1,GC,7,970.9,-0.371,124.00036,i1,5.296101e-8,1
transfer,1,GC,7,970.9,-0.372,124.33369,i1,5.299864e-8,1
transfer,1,GC,7,970.9,-0.373,124.66703,i1,5.3073322e-8,1
transfer,1,GC,7,970.9,-0.374,125.00037,i1,5.3138269e-8,1
transfer,1,GC,7,970.9,-0.375,125.3337,i1,5.3133714e-8,1
transfer,1,GC,7,970.9,-0.376,125.66704,i1,5.3153528e-8,1
transfer,1,GC,7,970.9,-0.377,126.00037,i1,5.3277905e-8,1
transfer,1,GC,7,970.9,-0.378,126.33371,i1,5.341586e-8,1
transfer,1,GC,7,970.9,-0.379,126.66705,i1,5.3490229e-8,1
transfer,1,GC,7,970.9,-0.38,127.00038,i1,5.3548618e-8,1
transfer,1,GC,7,970.9,-0.381,127.33372,i1,5.3587605e-8,1
transfer,1,GC,7,970.9,-0.382,127.66705,i1,5.362946e-8,1
transfer,1,GC,7,970.9,-0.383,128.00038,i1,5.3753435e-8,1
transfer,1,GC,7,970.9,-0.384,128.33371,i1,5.3858479e-8,1
transfer,1,GC,7,970.9,-0.385,128.66704,i1,5.3945787e-8,1
transfer,1,GC,7,970.9,-0.386,129.00037,i1,5.4006499e-8,1
transfer,1,GC,7,970.9,-0.387,129.33369,i1,5.4049952e-8,1
transfer,1,GC,7,970.9,-0.388,129.66702,i1,5.4096045e-8,1
transfer,1,GC,7,970.9,-0.389,130.00035,i1,5.4168499e-8,1
transfer,1,GC,7,970.9,-0.39,130.33368,i1,5.4273301e-8,1
transfer,1,GC,7,970.9,-0.391,130.66701,i1,5.4396558e-8,1
transfer,1,GC,7,970.9,-0.392,131.00034,i1,5.4472764e-8,1
transfer,1,GC,7,970.9,-0.393,131.33366,i1,5.4543619e-8,1
transfer,1,GC,7,970.9,-0.394,131.66699,i1,5.4594981e-8,1
transfer,1,GC,7,970.9,-0.395,132.00032,i1,5.4601294e-8,1
transfer,1,GC,7,970.9,-0.396,132.33365,i1,5.4711609e-8,1
transfer,1,GC,7,970.9,-0.397,132.66698,i1,5.4878562e-8,1
transfer,1,GC,7,970.9,-0.398,133.00031,i1,5.4948618e-8,1
transfer,1,GC,7,970.9,-0.399,133.33363,i1,5.5025225e-8,1
transfer,1,GC,8,974.1166666666667,0,0.33333334,i1,-4.3517232e-8,1
transfer,1,GC,8,974.1166666666667,-0.001,0.66666669,i1,-3.9414612e-8,1
transfer,1,GC,8,974.1166666666667,-0.002,1,i1,-3.6162326e-8,1
transfer,1,GC,8,974.1166666666667,-0.003,1.3333334,i1,-3.3356017e-8,1
transfer,1,GC,8,974.1166666666667,-0.004,1.6666667,i1,-3.0923314e-8,1
transfer,1,GC,8,974.1166666666667,-0.005,2,i1,-2.8866452e-8,1
transfer,1,GC,8,974.1166666666667,-0.006,2.3333333,i1,-2.7022315e-8,1
transfer,1,GC,8,974.1166666666667,-0.007,2.6666665,i1,-2.5380118e-8,1
transfer,1,GC,8,974.1166666666667,-0.008,2.9999998,i1,-2.3922123e-8,1
transfer,1,GC,8,974.1166666666667,-0.009,3.333333,i1,-2.2594817e-8,1
transfer,1,GC,8,974.1166666666667,-0.01,3.6666663,i1,-2.1389889e-8,1
transfer,1,GC,8,974.1166666666667,-0.011,3.9999995,i1,-2.0326748e-8,1
transfer,1,GC,8,974.1166666666667,-0.012,4.333333,i1,-1.9284618e-8,1
transfer,1,GC,8,974.1166666666667,-0.013,4.6666665,i1,-1.842214e-8,1
transfer,1,GC,8,974.1166666666667,-0.014,5,i1,-1.7539692e-8,1
transfer,1,GC,8,974.1166666666667,-0.015,5.3333335,i1,-1.6760691e-8,1
transfer,1,GC,8,974.1166666666667,-0.016,5.666667,i1,-1.6032892e-8,1
transfer,1,GC,8,974.1166666666667,-0.017,6.0000005,i1,-1.5366604e-8,1
transfer,1,GC,8,974.1166666666667,-0.018,6.333334,i1,-1.4676829e-8,1
transfer,1,GC,8,974.1166666666667,-0.019,6.6666675,i1,-1.4106956e-8,1
transfer,1,GC,8,974.1166666666667,-0.02,7.000001,i1,-1.3569355e-8,1
transfer,1,GC,8,974.1166666666667,-0.021,7.3333344,i1,-1.3053562e-8,1
transfer,1,GC,8,974.1166666666667,-0.022,7.6666679,i1,-1.2554383e-8,1
transfer,1,GC,8,974.1166666666667,-0.023,8.000001,i1,-1.2078531e-8,1
transfer,1,GC,8,974.1166666666667,-0.024,8.333334,i1,-1.1601241e-8,1
transfer,1,GC,8,974.1166666666667,-0.025,8.666667,i1,-1.1177391e-8,1
transfer,1,GC,8,974.1166666666667,-0.026,9,i1,-1.0727899e-8,1
transfer,1,GC,8,974.1166666666667,-0.027,9.333333,i1,-1.0519489e-8,1
transfer,1,GC,8,974.1166666666667,-0.028,9.666666,i1,-1.0023586e-8,1
transfer,1,GC,8,974.1166666666667,-0.029,9.999999,i1,-9.6412753e-9,1
transfer,1,GC,8,974.1166666666667,-0.03,10.333332,i1,-9.272064e-9,1
transfer,1,GC,8,974.1166666666667,-0.031,10.666665,i1,-9.0380912e-9,1
transfer,1,GC,8,974.1166666666667,-0.032,10.999998,i1,-8.7005141e-9,1
transfer,1,GC,8,974.1166666666667,-0.033,11.333331,i1,-8.430435e-9,1
transfer,1,GC,8,974.1166666666667,-0.034,11.666664,i1,-8.1541263e-9,1
transfer,1,GC,8,974.1166666666667,-0.035,11.999997,i1,-7.8222193e-9,1
transfer,1,GC,8,974.1166666666667,-0.036,12.33333,i1,-7.6480786e-9,1
transfer,1,GC,8,974.1166666666667,-0.037,12.666663,i1,-7.3084236e-9,1
transfer,1,GC,8,974.1166666666667,-0.038,12.999996,i1,-7.1655153e-9,1
transfer,1,GC,8,974.1166666666667,-0.039,13.333329,i1,-6.8547781e-9,1
transfer,1,GC,8,974.1166666666667,-0.04,13.666662,i1,-6.6871069e-9,1
transfer,1,GC,8,974.1166666666667,-0.041,13.999995,i1,-6.4675136e-9,1
transfer,1,GC,8,974.1166666666667,-0.042,14.333328,i1,-6.2618195e-9,1
transfer,1,GC,8,974.1166666666667,-0.043,14.666661,i1,-6.0651515e-9,1
transfer,1,GC,8,974.1166666666667,-0.044,14.999994,i1,-5.8219931e-9,1
transfer,1,GC,8,974.1166666666667,-0.045,15.333327,i1,-5.6775677e-9,1
transfer,1,GC,8,974.1166666666667,-0.046,15.66666,i1,-5.4197913e-9,1
transfer,1,GC,8,974.1166666666667,-0.047,15.999993,i1,-5.2997295e-9,1
transfer,1,GC,8,974.1166666666667,-0.048,16.333326,i1,-5.1655293e-9,1
transfer,1,GC,8,974.1166666666667,-0.049,16.66666,i1,-4.9294799e-9,1
transfer,1,GC,8,974.1166666666667,-0.05,16.999994,i1,-4.7892885e-9,1
transfer,1,GC,8,974.1166666666667,-0.051,17.333328,i1,-4.7012594e-9,1
transfer,1,GC,8,974.1166666666667,-0.052,17.666662,i1,-4.5155355e-9,1
transfer,1,GC,8,974.1166666666667,-0.053,17.999996,i1,-4.3293324e-9,1
transfer,1,GC,8,974.1166666666667,-0.054,18.33333,i1,-4.2335548e-9,1
transfer,1,GC,8,974.1166666666667,-0.055,18.666664,i1,-4.0773869e-9,1
transfer,1,GC,8,974.1166666666667,-0.056,18.999998,i1,-3.8743289e-9,1
transfer,1,GC,8,974.1166666666667,-0.057,19.333332,i1,-3.7731192e-9,1
transfer,1,GC,8,974.1166666666667,-0.058,19.666666,i1,-3.5525674e-9,1
transfer,1,GC,8,974.1166666666667,-0.059,20,i1,-3.4201242e-9,1
transfer,1,GC,8,974.1166666666667,-0.06,20.333334,i1,-3.363648e-9,1
transfer,1,GC,8,974.1166666666667,-0.061,20.666668,i1,-3.3208318e-9,1
transfer,1,GC,8,974.1166666666667,-0.062,21.000002,i1,-3.2284093e-9,1
transfer,1,GC,8,974.1166666666667,-0.063,21.333336,i1,-3.0437237e-9,1
transfer,1,GC,8,974.1166666666667,-0.064,21.66667,i1,-2.9223042e-9,1
transfer,1,GC,8,974.1166666666667,-0.065,22.000004,i1,-2.8361122e-9,1
transfer,1,GC,8,974.1166666666667,-0.066,22.333338,i1,-2.7571099e-9,1
transfer,1,GC,8,974.1166666666667,-0.067,22.666672,i1,-2.6947227e-9,1
transfer,1,GC,8,974.1166666666667,-0.068,23.000006,i1,-2.5128331e-9,1
transfer,1,GC,8,974.1166666666667,-0.069,23.33334,i1,-2.3152069e-9,1
transfer,1,GC,8,974.1166666666667,-0.07,23.666674,i1,-2.3247126e-9,1
transfer,1,GC,8,974.1166666666667,-0.071,24.000008,i1,-2.2449114e-9,1
transfer,1,GC,8,974.1166666666667,-0.072,24.333342,i1,-2.1302817e-9,1
transfer,1,GC,8,974.1166666666667,-0.073,24.666676,i1,-1.9972797e-9,1
transfer,1,GC,8,974.1166666666667,-0.074,25.00001,i1,-1.8875226e-9,1
transfer,1,GC,8,974.1166666666667,-0.075,25.333344,i1,-1.8324046e-9,1
transfer,1,GC,8,974.1166666666667,-0.076,25.666677,i1,-1.7704168e-9,1
transfer,1,GC,8,974.1166666666667,-0.077,26.000011,i1,-1.6652132e-9,1
transfer,1,GC,8,974.1166666666667,-0.078,26.333345,i1,-1.5281371e-9,1
transfer,1,GC,8,974.1166666666667,-0.079,26.666679,i1,-1.4234925e-9,1
transfer,1,GC,8,974.1166666666667,-0.08,27.000013,i1,-1.3624633e-9,1
transfer,1,GC,8,974.1166666666667,-0.081,27.333347,i1,-1.3116588e-9,1
transfer,1,GC,8,974.1166666666667,-0.082,27.666681,i1,-1.2709194e-9,1
transfer,1,GC,8,974.1166666666667,-0.083,28.000015,i1,-1.2013428e-9,1
transfer,1,GC,8,974.1166666666667,-0.084,28.333349,i1,-1.0840772e-9,1
transfer,1,GC,8,974.1166666666667,-0.085,28.666683,i1,-9.5826425e-10,1
transfer,1,GC,8,974.1166666666667,-0.086,29.000017,i1,-9.1113428e-10,1
transfer,1,GC,8,974.1166666666667,-0.087,29.333351,i1,-8.6336527e-10,1
transfer,1,GC,8,974.1166666666667,-0.088,29.666685,i1,-8.0848689e-10,1
transfer,1,GC,8,974.1166666666667,-0.089,30.000019,i1,-8.4706958e-10,1
transfer,1,GC,8,974.1166666666667,-0.09,30.333353,i1,-7.4258483e-10,1
transfer,1,GC,8,974.1166666666667,-0.091,30.666687,i1,-6.5487527e-10,1
